title,user_id,tags,genres,recommend
Silent Hunter®: Wolves of the Pacific,76561198054341004,"['Simulation', 'World War II', 'Naval', 'Military']",Simulation,True
Tom Clancy's Ghost Recon®,76561198043130826,"['Tactical', 'FPS', 'Action', 'Simulation', 'Classic', 'Shooter', 'Strategy', 'Singleplayer', 'Realistic', 'Military', 'Stealth', 'Multiplayer', 'Co-op', 'First-Person', 'Difficult']",Action,True
IL-2 Sturmovik: 1946,76561198031390758,"['Simulation', 'Flight', 'World War II', 'Military', 'Historical', 'TrackIR', 'Realistic', 'Multiplayer', 'Action', 'Classic', 'Moddable']",Simulation,True
Brothers in Arms: Hell's Highway™,quaz4,"['Action', 'World War II', 'FPS', 'Tactical', 'Singleplayer', 'Military', 'Story Rich', 'Shooter', 'Gore', 'Atmospheric', 'Strategy', 'First-Person', 'War', 'Multiplayer', 'Historical']",Action,True
AaAaAA!!! - A Reckless Disregard for Gravity,Ranneko,"['Action', 'Indie', 'First-Person', 'Sports', 'Score Attack', 'Funny', 'Singleplayer', 'Comedy', 'Dystopian', 'Cyberpunk', 'VR', 'Arcade']",Action,True
"Warhammer 40,000: Dawn of War II",1234567io9872345678765432,"['Strategy', 'Warhammer 40K', 'RTS', 'Sci-fi', 'Multiplayer', 'Tactical', 'Games Workshop', 'Singleplayer', 'Co-op', 'Futuristic', 'Gore', 'Online Co-Op', 'RPG', 'Action', 'Real-Time', 'Fantasy', 'Co-op Campaign', 'Great Soundtrack', 'Atmospheric', 'Story Rich']",Strategy,True
Oddworld: Abe's Oddysee®,revolverace,"['Platformer', 'Adventure', 'Classic', 'Puzzle', '2D', 'Singleplayer', 'Cult Classic', 'Dark', 'Funny', 'Comedy', 'Retro', 'Cinematic', 'Atmospheric', 'Difficult', 'Puzzle-Platformer', 'Action', 'Fantasy']",Adventure,True
Oddworld: Abe's Exoddus®,CaridoidCombatClaw,"['Adventure', 'Platformer', '2D', 'Puzzle', 'Classic', 'Singleplayer', 'Cult Classic', 'Comedy', 'Funny', 'Dark', 'Retro', 'Action', ""1990's"", 'Puzzle-Platformer', 'Stealth']",Adventure,True
Oddworld: Stranger's Wrath HD,TheyCallMeDaRrk,"['Adventure', 'Action', 'Singleplayer', 'Western', 'Strategy', 'Comedy', 'Classic', 'FPS', 'Third Person', 'Action-Adventure', 'Open World', 'Third-Person Shooter']",Action,True
Plant Tycoon,76561198036292321,"['Casual', 'Simulation', 'Management']",Casual,True
F.E.A.R. 2: Project Origin,TacticalCrayon,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",Action,True
Trials 2: Second Edition,76561198029064257,"['Racing', 'Indie', 'Sports']",Indie,True
Iron Warriors: T - 72 Tank Command,PandaCorn666,"['Simulation', 'Strategy', 'Tanks', 'Military']",Strategy,False
Insecticide Part 1,thediamond96,"['Adventure', 'Action', 'Female Protagonist', 'Detective', 'Platformer', 'Indie', 'Third-Person Shooter', 'Singleplayer', 'Third Person', 'Point & Click', 'Shooter']",Action,True
Velvet Assassin,MeguminUce,"['Stealth', 'Action', 'Female Protagonist', 'Third Person', 'World War II', 'Singleplayer', 'Atmospheric', 'Third-Person Shooter', 'Historical', 'Assassin', 'Adventure']",Action,True
Sid Meier's Civilization IV: Colonization,PinkamenaDianePyro,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', '4X', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable']",Strategy,True
Space Empires V,FlutterBrave,"['Strategy', '4X', 'Space', 'Sci-fi', 'Turn-Based', 'Singleplayer', 'Turn-Based Strategy', 'Multiplayer']",Strategy,True
Tribes: Ascend,SmeshDoge,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Fast-Paced', 'Sci-fi', 'Futuristic', 'First-Person', 'Co-op', 'Massively Multiplayer', 'Open World', 'Competitive', 'Team-Based', 'Online Co-Op', 'Difficult', 'Robots', 'Singleplayer', 'Adventure', 'RPG']",Action,True
Children of the Nile: Enhanced Edition,auzmoz,"['City Builder', 'Historical', 'Management', 'Simulation', 'Strategy', 'Sandbox', 'Resource Management']",Strategy,True
Crysis,lol_ursuchanoob,"['FPS', 'Action', 'Sci-fi', 'Singleplayer', 'Stealth', 'Shooter', 'Aliens', 'Open World', 'First-Person', 'Benchmark', 'Multiplayer', 'Futuristic', 'Adventure', 'Atmospheric', 'Story Rich', 'Classic', 'Sandbox', 'Great Soundtrack', 'Destruction', 'Moddable']",Action,True
Crysis Warhead®,76561198071334632,"['Action', 'FPS', 'Sci-fi', 'Shooter', 'Singleplayer', 'Aliens', 'Military', 'First-Person', 'Multiplayer', 'Benchmark', 'Stealth', 'Adventure', 'Open World', 'Futuristic']",Action,True
SPORE™,Angrovar,"['Simulation', 'Sandbox', 'Open World', 'Space', 'Exploration', 'Adventure', 'God Game', 'Singleplayer', 'Aliens', 'Strategy', 'Sci-fi', 'Funny', 'Science', 'Family Friendly', 'Action', 'RPG', 'Multiplayer', 'Casual', 'Comedy', 'RTS']",Simulation,True
Mirror's Edge™,Posiblydead,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",Action,True
Need for Speed Undercover,friarfuck,"['Racing', 'Open World', 'Multiplayer', 'Action', 'Arcade', 'Driving', 'Singleplayer', 'Story Rich', 'Simulation', 'Great Soundtrack', 'Free to Play']",Action,True
SPORE™ Creepy &amp; Cute Parts Pack,ShureddoWeaboo,"['Simulation', 'Adventure', 'Open World', 'Singleplayer', 'Funny', 'God Game', 'Strategy', 'Sandbox', 'Cute', 'Aliens', 'Sci-fi', 'Character Customization', 'Multiplayer']",Simulation,True
Dragon Age: Origins,immunity,"['RPG', 'Fantasy', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Real-Time with Pause', 'Adventure', 'Atmospheric', 'Dark Fantasy', 'Choices Matter', 'Tactical', 'Character Customization', 'Party-Based RPG', 'Open World', 'Dragons', 'Romance', 'Third Person', 'Female Protagonist', 'Loot', 'Action']",RPG,True
Mass Effect,76561198054564148,"['RPG', 'Sci-fi', 'Story Rich', 'Action', 'Third-Person Shooter', 'Singleplayer', 'Space', 'Great Soundtrack', 'Third Person', 'Choices Matter', 'Female Protagonist', 'Shooter', 'Adventure', 'Real-Time with Pause', 'Open World', 'Character Customization', 'Atmospheric', 'Romance', 'Action RPG', 'Dark Fantasy']",Action,True
Dead Space,76561198058988942,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",Action,True
Command &amp; Conquer: Red Alert 3,76561198072411281,"['Strategy', 'RTS', 'Base Building', 'Multiplayer', 'Co-op', 'Alternate History', 'Sci-fi', 'Co-op Campaign', 'Real-Time', 'Singleplayer', 'Comedy', 'Classic', 'Action', 'Online Co-Op', 'Great Soundtrack', 'FMV', 'War', 'Atmospheric']",Strategy,True
"Pirates, Vikings, and Knights II",76561198010653835,"['Free to Play', 'Action', 'Multiplayer', 'Pirates', 'Medieval', 'Indie', 'Funny', 'FPS', 'Swordplay', 'Hack and Slash', 'Mod', 'First-Person', 'Historical', 'Fast-Paced', 'PvP', 'Singleplayer', 'Shooter', 'Massively Multiplayer', 'Memes', 'RPG']",Action,True
Dystopia,76561198071738809,"['Free to Play', 'Multiplayer', 'Action', 'Mod', 'Cyberpunk', 'FPS', 'Indie', 'Hacking', 'Sci-fi', 'Dystopian', 'Shooter', 'First-Person', 'Co-op', 'Futuristic', 'Singleplayer']",Action,True
Nuclear Dawn,76561198041845214,"['Strategy', 'FPS', 'Action', 'Multiplayer', 'RTS', 'Post-apocalyptic', 'Sci-fi', 'Shooter', 'Tactical', 'First-Person', 'Co-op']",Action,False
"Precipice of Darkness, Episode One",76561198062556071,"['RPG', 'Adventure', 'Comedy', 'Funny', 'Singleplayer', 'Turn-Based']",Adventure,True
"Precipice of Darkness, Episode Two",muttox,"['RPG', 'Adventure', 'Comedy', 'Singleplayer', 'Funny', 'Turn-Based']",Adventure,True
DeathSpank,76561198051028248,"['RPG', 'Action', 'Indie', 'Comedy', 'Action RPG', 'Parody', 'Hack and Slash', 'Singleplayer', 'Local Co-Op']",Action,True
Unstoppable Gorg,EvenChance,"['Tower Defense', 'Strategy', 'Indie', 'Casual', 'Action', 'Sci-fi', 'Aliens', 'Space', 'Touch-Friendly']",Action,True
Defense Grid: The Awakening,76561198005820284,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",Indie,True
And Yet It Moves,76561197974500703,"['Platformer', 'Indie', 'Puzzle', '2D', 'Casual', 'Singleplayer', 'Experimental', 'Action', 'Surreal']",Action,False
Zero Gear,76561198018293914,"['Racing', 'Indie', 'Sports', 'Action', 'Multiplayer', 'Casual']",Action,True
Earth 2160,hoot_toot,"['Strategy', 'RTS', 'Sci-fi', 'Multiplayer', 'Futuristic', 'Singleplayer']",Strategy,False
Silent Hill Homecoming,aquelecaraqfazaquilo,"['Horror', 'Adventure', 'Survival Horror', 'Psychological Horror', 'Third Person', 'Great Soundtrack', 'Story Rich', 'Singleplayer', 'Atmospheric', 'Action', 'Survival']",Adventure,True
Two Worlds Epic Edition,76561198001688490,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",RPG,True
Eternity's Child,ElvishClock,"['Indie', 'Adventure', 'Platformer']",Adventure,False
Tom Clancy's Rainbow Six® 3 Gold,76561198044619788,"['Tactical', 'Action', 'FPS', 'Simulation', 'Strategy', 'Realistic', 'First-Person', 'Co-op', 'Shooter', 'Classic', 'Singleplayer']",Action,True
Far Cry® 2: Fortune's Edition,76561198099625419,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",Action,True
Team Fortress Classic,76561198039441595,"['Action', 'FPS', 'Multiplayer', 'Classic', 'Shooter', 'Class-Based', 'Team-Based', 'First-Person', ""1990's"", 'Co-op', 'Competitive', 'Fast-Paced', 'Online Co-Op', 'Remake', 'Retro', 'Mod', 'Funny', 'Adventure', 'Story Rich', 'Casual']",Action,False
Quantum Conundrum,FadedTemplar,"['Puzzle', 'First-Person', 'Comedy', 'Platformer', 'Physics', 'Casual', 'Singleplayer', 'Strategy', 'Time Manipulation', 'Science', 'Cartoony', 'Family Friendly', 'Adventure', 'Sci-fi', 'Funny']",Casual,True
Naval War: Arctic Circle,mozzie-killer,"['Strategy', 'Naval', 'RTS']",Strategy,True
Battle Chess: Game of Kings™,76561198037541199,"['Strategy', 'Chess', 'Casual', 'Board Game']",Casual,True
Worms Revolution,hl3confirmed-manaos-illuminati,"['Strategy', 'Multiplayer', 'Funny', 'Turn-Based Strategy', 'Turn-Based', 'Comedy', 'Local Co-Op', 'Local Multiplayer', 'Physics', 'Singleplayer', '2.5D', 'Action', 'Tactical', 'Co-op', 'Family Friendly', 'Team-Based', 'Classic', 'Side Scroller', '4 Player Local', '2D']",Strategy,True
Realm of the Mad God,76561198081962345,"['Free to Play', 'Massively Multiplayer', 'Pixel Graphics', 'RPG', 'Perma Death', 'Multiplayer', 'Bullet Hell', 'MMORPG', 'Action', 'Indie', 'Rogue-like', '2D', 'Open World', 'Adventure', 'Difficult', 'Survival', 'Co-op', 'Retro', 'Strategy', 'Casual']",Action,True
Off-Road Drive,kapoweazel,"['Simulation', 'Racing', 'Offroad', 'Singleplayer', 'Multiplayer']",Racing,False
Batman: Arkham City - Game of the Year Edition,76561198099625419,"['Action', 'Open World', 'Batman', 'Adventure', 'Stealth', 'Third Person', 'Superhero', 'Singleplayer', ""Beat 'em up"", 'Comic Book', 'Detective', 'Fighting', 'Atmospheric', 'Story Rich', 'Action-Adventure', 'Cinematic', 'Controller', '3D Vision', 'Metroidvania', 'Sandbox']",Action,True
XCOM: Enemy Unknown,76561198060447950,"['Turn-Based Strategy', 'Tactical', 'Strategy', 'Sci-fi', 'Turn-Based', 'Aliens', 'Singleplayer', 'Base Building', 'Replay Value', 'Turn-Based Tactics', 'Multiplayer', 'Action', 'Perma Death', 'RPG', 'Difficult', 'Character Customization', 'Atmospheric', 'Futuristic', 'Isometric', 'Great Soundtrack']",Strategy,True
Torchlight II,76561198066955730,"['RPG', 'Action RPG', 'Hack and Slash', 'Co-op', 'Dungeon Crawler', 'Loot', 'Fantasy', 'Action', 'Online Co-Op', 'Adventure', 'Multiplayer', 'Singleplayer', 'Indie', 'Moddable', 'Character Customization', 'Replay Value', 'Isometric', 'Steampunk', 'Atmospheric', 'Cartoon']",Action,True
Before the Echo,tastyniggers69,"['Rhythm', 'RPG', 'Indie', 'Music', 'Great Soundtrack', 'Singleplayer', 'Experimental', 'Comedy', 'Funny', 'Kickstarter']",Indie,True
Sonic CD,Rectzonic,"['Platformer', 'Classic', 'Great Soundtrack', 'Retro', 'Time Travel', 'Singleplayer', '2D', 'Action', ""1990's"", 'Fast-Paced', 'Adventure', 'Pixel Graphics', 'Family Friendly', 'Remake', 'Colorful', 'Time Attack', 'Anime', 'Side Scroller']",sin dato,False
Revelations 2012,FlutterBrave,"['Action', 'Indie', 'Strategy', 'FPS', 'Multiplayer']",Action,False
Pox Nora,Justmatel,"['Free to Play', 'Strategy', 'RPG', 'Trading Card Game', 'Turn-Based Strategy', 'Multiplayer', 'Fantasy', 'Tactical', 'Turn-Based Tactics', 'Action', 'Turn-Based', 'Singleplayer']",Free to Play,True
EverQuest® II Free-To-Play. Your Way.™,Auditore70,"['Free to Play', 'RPG', 'Massively Multiplayer', 'MMORPG', 'Fantasy', 'Crafting', 'Open World', 'Adventure', 'Exploration', 'Multiplayer', 'Action', 'Character Customization', 'Sandbox', 'Classic', 'Singleplayer']",Free to Play,True
X3: Albion Prelude,SpiritOfDeath2,"['Space', 'Simulation', 'Sandbox', 'Action', 'Sci-fi', 'Trading', 'Singleplayer', 'Moddable', 'Economy', 'Space Sim', 'Open World', 'Capitalism', 'Real-Time', 'Great Soundtrack', 'Strategy', 'Adventure', 'TrackIR']",Action,True
Toki Tori 2+,bitmat,"['Puzzle', 'Indie', 'Casual', 'Adventure', 'Platformer', 'Metroidvania', 'Cute', 'Singleplayer', 'Controller', '2D', 'Family Friendly', 'Puzzle-Platformer', 'Open World', 'Action', 'Level Editor', 'Funny', 'Difficult']",Adventure,True
Serious Sam: The Random Encounter,TheMaglevGankTrain,"['Action', 'Indie', 'RPG', 'Turn-Based', 'Singleplayer', '2D', 'Pixel Graphics', 'Comedy', 'JRPG']",Action,False
Flatout 3: Chaos &amp; Destruction,FRSH_MEXICAN,"['Racing', 'Psychological Horror', 'Destruction', 'Multiplayer', 'Illuminati', 'Memes', 'Sexual Content', 'Horror', 'Nudity', 'Singleplayer', 'Gore', 'Action', 'Simulation']",Racing,True
Really Big Sky,scyana4,"['Indie', 'Action', ""Shoot 'Em Up"", 'Space', 'Twin Stick Shooter', 'Shooter', 'Bullet Hell', 'Arcade', 'Side Scroller', 'Local Co-Op', 'Singleplayer', 'Great Soundtrack', 'Retro', '2D']",Action,True
Orcs Must Die! 2,76561198120646995,"['Tower Defense', 'Co-op', 'Action', 'Strategy', 'Online Co-Op', 'Indie', 'Third Person', 'Fantasy', 'Multiplayer', 'Funny', 'Comedy', 'Third-Person Shooter', 'Singleplayer', 'Cartoony', 'RPG', 'Shooter', 'Adventure', 'Female Protagonist', 'Great Soundtrack', 'Controller']",Action,True
Wolfenstein: The New Order,jjas01,"['FPS', 'Action', 'Shooter', 'Alternate History', 'First-Person', 'Gore', 'Singleplayer', 'Atmospheric', 'World War II', 'Story Rich', 'Sci-fi', 'Stealth', 'Adventure', 'War', 'Great Soundtrack', 'Robots', 'Dystopian', 'Historical', 'Horror', 'Multiplayer']",Action,True
Impire,76561197993725260,"['Strategy', 'Fantasy', 'Villain Protagonist']",Strategy,False
Sleeping Dogs,ApexNZ,"['Open World', 'Action', 'Martial Arts', 'Third Person', 'Crime', 'Adventure', 'Fighting', 'Sandbox', 'Singleplayer', 'Story Rich', 'Great Soundtrack', 'Driving', 'RPG', 'Third-Person Shooter', 'Parkour', 'Violent', 'Atmospheric', 'Shooter', 'Multiplayer', 'Racing']",Action,True
Galactic Civilizations® II: Ultimate Edition,DrQuaz,"['Strategy', '4X', 'Space', 'Turn-Based', 'Sci-fi', 'Singleplayer', 'Turn-Based Strategy', 'Diplomacy']",Strategy,True
Ridge Racer™ Unbounded,fab2cent,"['Racing', 'Arcade', 'Destruction', 'Action', 'Singleplayer', 'Open World', 'Free to Play', 'Multiplayer']",Racing,True
Sonic the Hedgehog 4 - Episode I,xfluttersx,"['Platformer', '2D', 'Action', 'Adventure', 'Colorful', 'Fast-Paced', 'Singleplayer', 'Great Soundtrack', 'Family Friendly']",sin dato,False
Dynamite Jack,brottchombors,"['Action', 'Indie', 'Adventure', 'Stealth', 'Top-Down']",Action,True
Alan Wake's American Nightmare,76561198114969651,"['Action', 'Adventure', 'Horror', 'Third Person', 'Singleplayer', 'Third-Person Shooter', 'Thriller', 'Psychological Horror', 'Arcade', 'Mystery', 'Atmospheric', 'Survival Horror', 'Cinematic', 'Detective', 'Story Rich', 'Shooter', 'Survival', 'Controller', 'Supernatural', 'Short']",Action,False
Call of Duty®: Black Ops II,fatrangacuntnolifevirgin,"['Action', 'Multiplayer', 'FPS', 'Shooter', 'First-Person', 'Singleplayer', 'Co-op', 'War', 'Online Co-Op', 'Team-Based', 'Futuristic', 'Survival', 'Controller', 'Adventure', 'Tactical', 'Great Soundtrack', 'Sci-fi', 'Massively Multiplayer', 'Atmospheric', 'Horror']",Action,True
Hitman: Absolution™,76561198043339975,"['Stealth', 'Action', 'Third Person', 'Assassin', 'Singleplayer', 'Third-Person Shooter', 'Tactical', 'Replay Value', 'Shooter', 'Cinematic', 'Crime', 'Difficult', 'Story Rich', 'Atmospheric', 'Multiplayer', 'Adventure', 'Strategy', 'Score Attack', 'Linear', 'Controller']",Action,True
Tomb Raider,Swish0009,"['Adventure', 'Action', 'Female Protagonist', 'Third Person', 'Third-Person Shooter', 'Singleplayer', 'Lara Croft', 'Story Rich', 'Quick-Time Events', 'Exploration', 'Multiplayer', 'Atmospheric', 'Shooter', 'Action-Adventure', 'Stealth', 'Puzzle', 'Platformer', 'Cinematic', 'RPG', '3D Vision']",Action,True
Titan Attacks!,rockjond,"['Indie', 'Arcade', 'Action', 'Casual', 'Retro', 'Shooter', 'Sci-fi', 'Singleplayer', '2D', ""Shoot 'Em Up"", 'Pixel Graphics', 'Aliens']",Action,True
America's Army: Proving Grounds,ii_voltage_ii,"['Free to Play', 'FPS', 'Action', 'Multiplayer', 'Shooter', 'Military', 'Tactical', 'First-Person', 'America', 'Singleplayer', 'Open World', 'Simulation', 'Co-op', 'War', 'Strategy', 'Realistic', 'Massively Multiplayer', 'Survival', 'Adventure', 'Atmospheric']",Action,True
King's Bounty: Warriors of the North,stverbal,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Tactical', 'Turn-Based', 'Strategy RPG', 'Fantasy', 'Tactical RPG', 'Adventure', 'Hex Grid']",RPG,True
Warlock - Master of the Arcane,2Degrees,"['Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', '4X', 'Magic', 'Multiplayer', 'Singleplayer', 'Hex Grid', 'RPG']",Strategy,True
Sonic the Hedgehog 4 - Episode II,Lickidactyl,"['Adventure', 'Platformer', 'Co-op', 'Action', '2D', 'Local Co-Op', 'Local Multiplayer', 'Great Soundtrack', 'Online Co-Op', 'Fast-Paced', 'Singleplayer', 'Colorful', '2.5D', 'Family Friendly', 'Multiplayer']",Adventure,True
Binary Domain,76561198065593074,"['Action', 'Third-Person Shooter', 'Sci-fi', 'Cyberpunk', 'Robots', 'Shooter', 'Story Rich', 'Third Person', 'Transhumanism', 'Singleplayer', 'Adventure', 'Futuristic', 'Co-op', 'Multiplayer', 'Controller', 'Dystopian', 'Atmospheric', 'RPG']",Action,True
Crusader Kings II,76561198055790408,"['Grand Strategy', 'Strategy', 'Medieval', 'Historical', 'Simulation', 'Sandbox', 'RPG', 'Multiplayer', 'Replay Value', 'Politics', 'Singleplayer', 'Diplomacy', 'Real-Time with Pause', 'Moddable', 'Political', 'Character Customization', 'Great Soundtrack', 'RTS', 'Education', 'Co-op']",RPG,True
The Dark Eye: Chains of Satinav,76561198032873398,"['Adventure', 'Point & Click', 'Fantasy', 'Singleplayer', 'Indie', 'Puzzle', 'Story Rich', 'Dark Fantasy', 'Atmospheric', 'Great Soundtrack']",Adventure,True
Fable - The Lost Chapters,SALTTHEW0UND,"['RPG', 'Adventure', 'Action', 'Fantasy', 'Third Person', 'Singleplayer', 'Choices Matter', 'Atmospheric', 'Classic', 'Open World', 'Story Rich', 'Magic', 'Great Soundtrack', 'Action RPG', 'Comedy', 'Character Customization', 'Exploration', 'Dark Fantasy', 'Medieval', 'Replay Value']",Action,True
Superbrothers: Sword &amp; Sworcery EP,divorahk,"['Adventure', 'Indie', 'Pixel Graphics', 'Great Soundtrack', 'Point & Click', 'Atmospheric', 'Female Protagonist', 'Singleplayer', 'Fantasy', 'Puzzle', 'Relaxing', 'Casual', '2D', 'Touch-Friendly', 'Exploration', 'Story Rich', 'Retro', 'Music']",Adventure,True
